threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.4,Lymphatic,64496,2406,0.030065228800639793,0.037304639047382786,0.025675138793679303,0.22772385405404183
0.4,M1 Macrophage,21825,708,0.008847124684477545,0.032439862542955326,0.008688289260916193,0.02613651663156633
0.4,M2 Macrophage,112475,4189,0.05234548771649214,0.03724383196265837,0.04477504396891404,0.22537032578670402
0.4,MUC1+ Enterocyte,17869,336,0.004198635443480868,0.018803514466394316,0.007113449750438097,-0.760628712364406
0.4,NK,5027,134,0.0016744558018643942,0.026656057290630596,0.0020011926742096544,-0.2571676396309897
0.4,Nerve,76899,2153,0.026903756279209257,0.027997763299912874,0.03061263486255186,-0.1863196033528502
0.4,Neuroendocrine,14970,496,0.006197985654662235,0.03313293253173013,0.00595939015972121,0.05663470305566848
0.4,Neutrophil,14657,331,0.004136155749381451,0.022583066111755475,0.005834788348098449,-0.49638971061591297
0.4,Paneth,21381,232,0.002899057806212981,0.010850755343529302,0.008511537809285184,-1.5538353835447944
0.4,Plasma,128316,3196,0.03993702046834779,0.02490726020137785,0.051081169521361845,-0.3550648451078477
0.4,Smooth muscle,375113,6326,0.07904930897458326,0.01686425157219291,0.14932830467491667,-0.9176628846238734
0.4,Stroma,212923,7392,0.09236997975657911,0.034716775547968044,0.08476227327844484,0.12400176999535435
0.4,TA,57248,2119,0.026478894359333215,0.03701439351593069,0.022789790772459576,0.21645519443442804
0.49,B,35499,14,0.0036842105263157894,0.0003943773064029973,0.014131756264525267,-1.939513073762615
0.49,CD4+ T cell,117016,129,0.03394736842105263,0.0011024133451835647,0.04658276545958164,-0.45649653645805155
0.49,CD57+ Enterocyte,1895,4,0.0010526315789473684,0.0021108179419525065,0.0007543783802719902,0.4806398040510132
0.49,CD66+ Enterocyte,49439,24,0.00631578947368421,0.00048544671210987275,0.019681114903570936,-1.6397768069498555
0.49,CD7+ Immune,7174,32,0.008421052631578947,0.004460551993309172,0.0028558894459478935,1.5600601151752078
0.49,CD8+ T,200378,507,0.13342105263157894,0.002530217888191318,0.07976824859215877,0.7420998141271601
0.49,Cycling TA,82846,58,0.015263157894736841,0.0007000941505926659,0.03298006928338433,-1.1115408970812766
0.49,DC,32001,107,0.028157894736842104,0.0033436455110777787,0.012739241449648527,1.144260035188744
0.49,Endothelial,180746,414,0.10894736842105263,0.0022905071204895266,0.07195296819031195,0.5985052352697007
0.49,Enterocyte,484823,569,0.14973684210526317,0.0011736241886214143,0.19300263295968714,-0.3661912928706679
0.49,Goblet,163157,176,0.04631578947368421,0.0010787155929564776,0.0649509833192808,-0.4878472532531273
0.49,ICC,33829,79,0.020789473684210528,0.0023352744686511574,0.013466947876633856,0.6264302788046837
0.49,Lymphatic,64496,157,0.04131578947368421,0.002434259488960556,0.025675138793679303,0.6863211387464264
0.49,M1 Macrophage,21825,36,0.009473684210526316,0.0016494845360824743,0.008688289260916193,0.12485343324959049
0.49,M2 Macrophage,112475,236,0.06210526315789474,0.002098244054234274,0.04477504396891404,0.4720206779944379
0.49,MUC1+ Enterocyte,17869,18,0.004736842105263158,0.0010073311321282669,0.007113449750438097,-0.5866236966987475
0.49,NK,5027,19,0.005,0.0037795902128506067,0.0020011926742096544,1.3210675863472625
0.49,Nerve,76899,134,0.035263157894736843,0.001742545416715432,0.03061263486255186,0.20403444626923897
0.49,Neuroendocrine,14970,19,0.005,0.0012692050768203073,0.00595939015972121,-0.2532365620733961
0.49,Neutrophil,14657,37,0.009736842105263158,0.0025243910759364125,0.005834788348098449,0.7387735236171873
0.49,Paneth,21381,7,0.0018421052631578947,0.00032739348019269446,0.008511537809285184,-2.2080636950367105
0.49,Plasma,128316,139,0.03657894736842105,0.0010832631939898375,0.051081169521361845,-0.481777985952386
0.49,Smooth muscle,375113,391,0.10289473684210526,0.001042352571091911,0.14932830467491667,-0.5373184560198081
0.49,Stroma,212923,421,0.11078947368421052,0.001977240598714089,0.08476227327844484,0.3863266250925868
0.49,TA,57248,73,0.019210526315789473,0.0012751537171604248,0.022789790772459576,-0.24649062239964692
