threshold,cell_type,n_total,n_border,prop_of_border,prop_of_type_border,global_prop,log2_enrichment
0.25,M2 Macrophage,112475,12649,0.11828127922199363,0.11246054678817514,0.04477504396891404,1.4014549774544491
0.25,MUC1+ Enterocyte,17869,42,0.0003927435945389938,0.0023504393082992895,0.007113449750438097,-4.178886259627195
0.25,NK,5027,122,0.001140826631756125,0.024268947682514422,0.0020011926742096544,-0.8107799665356596
0.25,Nerve,76899,3159,0.029539928932111464,0.04107985799555261,0.03061263486255186,-0.05146086758276625
0.25,Neuroendocrine,14970,2,1.8702075930428277e-05,0.0001336005344021376,0.00595939015972121,-8.315745578282083
0.25,Neutrophil,14657,769,0.007190948195249672,0.05246639830797571,0.005834788348098449,0.3015016453402455
0.25,Paneth,21381,33,0.0003085842528520666,0.0015434264066227024,0.008511537809285184,-4.785678958781909
0.25,Plasma,128316,6578,0.061511127735178604,0.05126406683500109,0.051081169521361845,0.26805586510546714
0.25,Smooth muscle,375113,11393,0.10653637553768468,0.030372181182736935,0.14932830467491667,-0.4871415403982174
0.25,Stroma,212923,26693,0.249607256405461,0.12536456841205507,0.08476227327844484,1.5581656789338045
0.25,TA,57248,46,0.0004301477463998504,0.0008035215204024595,0.022789790772459576,-5.7274082994410715
0.4,B,35499,91,0.002397007691497208,0.0025634524916194825,0.014131756264525267,-2.559633828677738
0.4,CD4+ T cell,117016,2763,0.07277947529238225,0.02361215560265263,0.04658276545958164,0.6437353489151856
0.4,CD57+ Enterocyte,1895,0,0.0,0.0,0.0007543783802719902,-19.524930717276575
0.4,CD66+ Enterocyte,49439,10,0.0002634074386260668,0.00020226946337911366,0.019681114903570936,-6.223366647514125
0.4,CD7+ Immune,7174,3,7.902223158782004e-05,0.0004181767493727349,0.0028558894459478935,-5.17551998205517
0.4,CD8+ T,200378,2111,0.0556053102939627,0.010535088682390283,0.07976824859215877,-0.5205919277376849
0.4,Cycling TA,82846,35,0.0009219260351912338,0.00042247060811626393,0.03298006928338433,-5.160798088256262
0.4,DC,32001,800,0.021072595090085345,0.0249992187744133,0.012739241449648527,0.7260885724486796
0.4,Endothelial,180746,5757,0.15164366241702665,0.03185132727695219,0.07195296819031195,1.0755590876176657
0.4,Enterocyte,484823,874,0.02302181013591824,0.0018027197554571462,0.19300263295968714,-3.067547295985912
